device_id,text_path,total_words,tech_stat_terms_count,bio_label_terms_count,structural_social_terms_count,structural_core_count,mismatch_numerator,mismatch_denominator,mismatch_metric,mismatch_metric_is_inf,mismatch_metric_safe
K230096,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K230096.txt,3210,1,0,11,0,1,11,0.09090909090909091,0,0.090909
K231757,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K231757.txt,2404,1,0,11,0,1,11,0.09090909090909091,0,0.090909
K241659,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241659.txt,7189,1,0,11,0,1,11,0.09090909090909091,0,0.090909
K242362,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242362.txt,3606,1,0,11,0,1,11,0.09090909090909091,0,0.090909
K243933,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243933.txt,2942,1,0,11,0,1,11,0.09090909090909091,0,0.090909
K220882,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K220882.txt,2468,1,0,12,0,1,12,0.08333333333333333,0,0.083333
K231917,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K231917.txt,3086,1,0,12,0,1,12,0.08333333333333333,0,0.083333
K243633,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243633.txt,7628,1,0,12,0,1,12,0.08333333333333333,0,0.083333
K220619,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K220619.txt,2740,1,0,13,0,1,13,0.07692307692307693,0,0.076923
K221305,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K221305.txt,4925,1,0,13,0,1,13,0.07692307692307693,0,0.076923
K222406,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K222406.txt,4484,1,0,13,0,1,13,0.07692307692307693,0,0.076923
K251322,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251322.txt,3941,1,0,15,0,1,15,0.06666666666666667,0,0.066667
K240980,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K240980.txt,6320,1,0,16,0,1,16,0.0625,0,0.062500
K240926,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K240926.txt,4211,1,0,17,0,1,17,0.058823529411764705,0,0.058824
K251747,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251747.txt,4864,1,0,17,0,1,17,0.058823529411764705,0,0.058824
K223501,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K223501.txt,3928,1,0,19,0,1,19,0.05263157894736842,0,0.052632
K243042,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243042.txt,5474,1,0,19,0,1,19,0.05263157894736842,0,0.052632
K250042,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250042.txt,4269,1,0,23,0,1,23,0.043478260869565216,0,0.043478
K251096,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251096.txt,4032,1,0,23,0,1,23,0.043478260869565216,0,0.043478
K252452,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K252452.txt,4405,1,0,23,0,1,23,0.043478260869565216,0,0.043478
K252856,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K252856.txt,4809,1,0,23,0,1,23,0.043478260869565216,0,0.043478
K080762,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K080762.txt,1456,0,0,5,0,0,5,0.0,0,0.000000
K081140,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K081140.txt,1734,0,0,4,0,0,4,0.0,0,0.000000
K082483,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K082483.txt,1317,0,0,6,0,0,6,0.0,0,0.000000
K120161,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K120161.txt,1331,0,0,4,0,0,4,0.0,0,0.000000
K120771,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K120771.txt,7920,0,0,6,0,0,6,0.0,0,0.000000
K133259,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K133259.txt,2104,0,0,8,0,0,8,0.0,0,0.000000
K133649,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K133649.txt,1587,0,0,3,0,0,3,0.0,0,0.000000
K141069,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K141069.txt,1944,0,0,5,0,0,5,0.0,0,0.000000
K141480,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K141480.txt,2145,0,0,8,0,0,8,0.0,0,0.000000
K141922,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K141922.txt,2074,0,0,5,0,0,5,0.0,0,0.000000
K142512,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K142512.txt,2426,0,0,9,0,0,9,0.0,0,0.000000
K142918,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K142918.txt,1978,0,0,3,0,0,3,0.0,0,0.000000
K143643,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K143643.txt,3826,0,0,8,0,0,8,0.0,0,0.000000
K150102,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K150102.txt,896,0,0,4,0,0,4,0.0,0,0.000000
K160016,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K160016.txt,2217,0,0,9,0,0,9,0.0,0,0.000000
K160338,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K160338.txt,2177,0,0,5,0,0,5,0.0,0,0.000000
K160401,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K160401.txt,1658,0,0,10,0,0,10,0.0,0,0.000000
K161625,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K161625.txt,1788,0,0,5,0,0,5,0.0,0,0.000000
K161834,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K161834.txt,2154,0,0,5,0,0,5,0.0,0,0.000000
K162830,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K162830.txt,2213,0,0,3,0,0,3,0.0,0,0.000000
K162855,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K162855.txt,1987,0,0,7,0,0,7,0.0,0,0.000000
K163013,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K163013.txt,2132,0,0,6,0,0,6,0.0,0,0.000000
K163138,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K163138.txt,2693,0,0,5,0,0,5,0.0,0,0.000000
K163253,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K163253.txt,2142,0,0,6,0,0,6,0.0,0,0.000000
K163339,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K163339.txt,2405,0,0,10,0,0,10,0.0,0,0.000000
K163665,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K163665.txt,3386,0,0,6,0,0,6,0.0,0,0.000000
K163694,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K163694.txt,2155,0,0,8,0,0,8,0.0,0,0.000000
K170069,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K170069.txt,3232,0,0,5,0,0,5,0.0,0,0.000000
K170172,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K170172.txt,1673,0,0,4,0,0,4,0.0,0,0.000000
K170568,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K170568.txt,3214,0,0,9,0,0,9,0.0,0,0.000000
K170747,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K170747.txt,3413,0,0,8,0,0,8,0.0,0,0.000000
K171056,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K171056.txt,3137,0,0,7,0,0,7,0.0,0,0.000000
K171936,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K171936.txt,1985,0,0,5,0,0,5,0.0,0,0.000000
K172122,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K172122.txt,1930,0,0,4,0,0,4,0.0,0,0.000000
K172385,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K172385.txt,4143,0,0,6,0,0,6,0.0,0,0.000000
K172507,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K172507.txt,1687,0,0,4,0,0,4,0.0,0,0.000000
K172803,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K172803.txt,4959,0,0,4,0,0,4,0.0,0,0.000000
K172959,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K172959.txt,2567,0,0,9,0,0,9,0.0,0,0.000000
K173420,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K173420.txt,2654,0,0,5,0,0,5,0.0,0,0.000000
K173444,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K173444.txt,2600,0,0,4,0,0,4,0.0,0,0.000000
K173542,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K173542.txt,1895,0,0,6,0,0,6,0.0,0,0.000000
K173574,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K173574.txt,2491,0,0,7,0,0,7,0.0,0,0.000000
K173588,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K173588.txt,3266,0,0,15,0,0,15,0.0,0,0.000000
K173605,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K173605.txt,1468,0,0,5,0,0,5,0.0,0,0.000000
K173749,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K173749.txt,1027,0,0,4,0,0,4,0.0,0,0.000000
K173780,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K173780.txt,2255,0,0,4,0,0,4,0.0,0,0.000000
K173821,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K173821.txt,2272,0,0,7,0,0,7,0.0,0,0.000000
K173939,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K173939.txt,2114,0,0,7,0,0,7,0.0,0,0.000000
K180091,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K180091.txt,1490,0,0,4,0,0,4,0.0,0,0.000000
K180126,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K180126.txt,1868,0,0,4,0,0,4,0.0,0,0.000000
K180161,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K180161.txt,2439,0,0,5,0,0,5,0.0,0,0.000000
K180163,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K180163.txt,3764,0,0,7,0,0,7,0.0,0,0.000000
K180432,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K180432.txt,3384,0,0,5,0,0,5,0.0,0,0.000000
K180589,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K180589.txt,3546,0,0,6,0,0,6,0.0,0,0.000000
K180599,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K180599.txt,4871,0,0,4,0,0,4,0.0,0,0.000000
K180799,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K180799.txt,4051,0,0,5,0,0,5,0.0,0,0.000000
K180867,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K180867.txt,2801,0,0,5,0,0,5,0.0,0,0.000000
K181247,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K181247.txt,3831,0,0,9,0,0,9,0.0,0,0.000000
K181502,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K181502.txt,2231,0,0,9,0,0,9,0.0,0,0.000000
K181572,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K181572.txt,3090,0,0,10,0,0,10,0.0,0,0.000000
K181685,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K181685.txt,3979,0,0,6,0,0,6,0.0,0,0.000000
K181823,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K181823.txt,2464,0,0,5,0,0,5,0.0,0,0.000000
K181861,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K181861.txt,2525,0,0,5,0,0,5,0.0,0,0.000000
K181892,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K181892.txt,1888,0,0,4,0,0,4,0.0,0,0.000000
K182034,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K182034.txt,2129,0,0,5,0,0,5,0.0,0,0.000000
K182035,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K182035.txt,1652,0,0,6,0,0,6,0.0,0,0.000000
K182112,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K182112.txt,3309,0,0,5,0,0,5,0.0,0,0.000000
K182130,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K182130.txt,4144,0,0,4,0,0,4,0.0,0,0.000000
K182181,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K182181.txt,1422,0,0,4,0,0,4,0.0,0,0.000000
K182310,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K182310.txt,2510,0,0,9,0,0,9,0.0,0,0.000000
K182336,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K182336.txt,1667,0,0,8,0,0,8,0.0,0,0.000000
K182419,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K182419.txt,4052,0,0,6,0,0,6,0.0,0,0.000000
K182456,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K182456.txt,2679,0,0,6,0,0,6,0.0,0,0.000000
K182513,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K182513.txt,1455,0,0,4,0,0,4,0.0,0,0.000000
K182564,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K182564.txt,2679,0,0,7,0,0,7,0.0,0,0.000000
K182616,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K182616.txt,2560,0,0,6,0,0,6,0.0,0,0.000000
K182790,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K182790.txt,2711,0,0,5,0,0,5,0.0,0,0.000000
K183012,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K183012.txt,2467,0,0,5,0,0,5,0.0,0,0.000000
K183204,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K183204.txt,2238,0,0,6,0,0,6,0.0,0,0.000000
K183231,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K183231.txt,1874,0,0,6,0,0,6,0.0,0,0.000000
K183268,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K183268.txt,3348,0,0,13,0,0,13,0.0,0,0.000000
K183271,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K183271.txt,3475,0,0,11,0,0,11,0.0,0,0.000000
K183272,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K183272.txt,2878,0,0,8,0,0,8,0.0,0,0.000000
K183274,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K183274.txt,3931,0,0,7,0,0,7,0.0,0,0.000000
K183282,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K183282.txt,3283,0,0,8,0,0,8,0.0,0,0.000000
K183322,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K183322.txt,2886,0,0,8,0,0,8,0.0,0,0.000000
K183370,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K183370.txt,3986,0,0,8,0,0,8,0.0,0,0.000000
K183460,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K183460.txt,1900,0,0,5,0,0,5,0.0,0,0.000000
K183593,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K183593.txt,21,0,0,0,0,0,0,0.0,0,0.000000
K183646,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K183646.txt,1455,0,0,6,0,0,6,0.0,0,0.000000
K183648,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K183648.txt,4524,0,0,6,0,0,6,0.0,0,0.000000
K183704,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K183704.txt,2530,0,0,7,0,0,7,0.0,0,0.000000
K190013,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K190013.txt,4157,0,0,8,0,0,8,0.0,0,0.000000
K190387,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K190387.txt,1770,0,0,4,0,0,4,0.0,0,0.000000
K190529,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K190529.txt,2086,0,0,4,0,0,4,0.0,0,0.000000
K190764,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K190764.txt,2785,0,0,6,0,0,6,0.0,0,0.000000
K190868,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K190868.txt,2527,0,0,5,0,0,5,0.0,0,0.000000
K190925,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K190925.txt,1850,0,0,6,0,0,6,0.0,0,0.000000
K191026,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K191026.txt,2200,0,0,5,0,0,5,0.0,0,0.000000
K191083,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K191083.txt,3504,0,0,6,0,0,6,0.0,0,0.000000
K191179,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K191179.txt,2132,0,0,5,0,0,5,0.0,0,0.000000
K191183,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K191183.txt,2181,0,0,6,0,0,6,0.0,0,0.000000
K191194,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K191194.txt,5325,0,0,13,0,0,13,0.0,0,0.000000
K191384,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K191384.txt,1646,0,0,6,0,0,6,0.0,0,0.000000
K191585,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K191585.txt,3562,0,0,5,0,0,5,0.0,0,0.000000
K191647,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K191647.txt,2610,0,0,5,0,0,5,0.0,0,0.000000
K191688,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K191688.txt,1971,0,0,9,0,0,9,0.0,0,0.000000
K191713,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K191713.txt,5654,0,0,12,0,0,12,0.0,0,0.000000
K192065,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K192065.txt,3096,0,0,8,0,0,8,0.0,0,0.000000
K192107,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K192107.txt,5524,0,0,7,0,0,7,0.0,0,0.000000
K192279,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K192279.txt,1774,0,0,6,0,0,6,0.0,0,0.000000
K192304,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K192304.txt,1979,0,0,7,0,0,7,0.0,0,0.000000
K192377,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K192377.txt,2528,0,0,4,0,0,4,0.0,0,0.000000
K192388,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K192388.txt,1855,0,0,4,0,0,4,0.0,0,0.000000
K192437,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K192437.txt,2211,0,0,5,0,0,5,0.0,0,0.000000
K192455,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K192455.txt,4249,0,0,6,0,0,6,0.0,0,0.000000
K192571,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K192571.txt,978,0,0,4,0,0,4,0.0,0,0.000000
K192574,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K192574.txt,2496,0,0,5,0,0,5,0.0,0,0.000000
K192601,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K192601.txt,3557,0,0,6,0,0,6,0.0,0,0.000000
